orange -> [[54, 0, 0], [66, 22, 66], [81, -77, 66]] -> 1 (label=1)
purple -> [[39, 36, -71], [47, 61, 42], [47, 80, -67]] -> 2 (label=2)
blue -> [[32, 70, -96], [50, 20, -2], [56, 63, 65]] -> 0 (label=0)
red -> [[39, 54, -64], [47, 30, 12], [77, -70, 69]] -> 1 (label=1)
blue -> [[50, 75, 32], [36, 37, -66], [53, 6, 8]] -> 1 (label=1)
green -> [[69, -46, 53], [49, 66, 52], [40, 33, -51]] -> 0 (label=0)
green -> [[44, 58, -54], [80, -78, 70], [81, -44, -10]] -> 1 (label=1)
purple -> [[51, 18, -10], [58, 1, -54], [71, -37, 55]] -> 0 (label=0)
teal -> [[62, -41, 33], [75, -69, 56], [82, -60, 16]] -> 0 (label=2)
green -> [[48, 68, 25], [57, 0, 15], [75, -54, 66]] -> 2 (label=2)
pink -> [[49, 23, 1], [47, 59, 6], [50, 21, 17]] -> 1 (label=1)
concrete -> [[47, 63, 27], [48, 15, -21], [62, -16, 28]] -> 0 (label=2)
olive -> [[62, 3, 38], [65, -17, 38], [79, -12, 73]] -> 0 (label=1)
brown -> [[56, 14, 29], [53, 82, -10], [33, 67, -90]] -> 0 (label=0)
khaki -> [[79, -32, -28], [57, 14, 33], [50, 14, -14]] -> 0 (label=1)
green -> [[51, 78, 12], [76, -42, 65], [60, -3, 24]] -> 1 (label=1)
orange -> [[75, 17, 77], [56, -13, 10], [87, -84, 76]] -> 0 (label=0)
blue -> [[56, -10, 10], [55, -1, 7], [57, -11, -7]] -> 2 (label=2)
gray -> [[50, 6, -12], [58, -3, 17], [55, -9, -10]] -> 0 (label=2)
yellow -> [[48, 29, -25], [51, 20, 17], [86, -42, 81]] -> 2 (label=2)
green -> [[59, -30, 24], [64, 9, 51], [42, 38, -47]] -> 0 (label=0)
orange -> [[71, -36, -7], [61, 9, 44], [85, -81, 80]] -> 1 (label=1)
purple -> [[42, 30, -68], [38, 51, -64], [33, 61, -91]] -> 1 (label=1)
gray -> [[56, -10, 3], [59, -29, 19], [48, 60, -20]] -> 0 (label=0)
pink -> [[48, 9, -47], [74, -43, -1], [55, 86, -36]] -> 2 (label=2)
pink -> [[52, 6, 5], [50, 34, 28], [47, 39, -3]] -> 2 (label=2)
gray -> [[53, 4, -3], [49, 44, -22], [63, -31, 35]] -> 0 (label=0)
purple -> [[80, -38, -19], [44, 22, -60], [60, -30, 27]] -> 1 (label=1)
green -> [[53, 3, 2], [37, 69, -82], [74, -61, 64]] -> 2 (label=2)
green -> [[80, -59, 74], [69, -6, 53], [53, 1, -3]] -> 0 (label=0)
purple -> [[85, -81, 68], [38, 36, -56], [44, 34, -76]] -> 1 (label=1)
brown -> [[51, 9, -54], [88, -74, 42], [54, 11, 20]] -> 2 (label=2)
green -> [[70, -30, -16], [81, -77, 67], [77, -12, 68]] -> 1 (label=1)
green -> [[55, 52, 58], [36, 77, -95], [90, -56, 86]] -> 2 (label=2)
blue -> [[45, 12, -36], [57, -13, 4], [39, 37, -54]] -> 2 (label=0)
red -> [[34, 55, -86], [54, 84, -28], [52, 72, 62]] -> 2 (label=2)
tan -> [[61, -32, 29], [62, -4, 33], [45, 79, -71]] -> 1 (label=1)
pink -> [[77, -71, 69], [57, -13, 14], [48, 53, -16]] -> 2 (label=2)
yellow -> [[57, -4, 12], [85, -53, 81], [36, 50, -70]] -> 1 (label=1)
blue -> [[73, -60, 38], [60, -18, -8], [50, 53, 45]] -> 1 (label=1)
green -> [[48, 64, 47], [63, 43, 68], [76, -57, 22]] -> 2 (label=2)
gray -> [[55, -4, 0], [71, -26, -28], [49, 21, 5]] -> 0 (label=0)
blue -> [[87, -35, 82], [55, -6, 2], [40, 38, -76]] -> 2 (label=2)
gray -> [[54, 0, 0], [51, 9, 2], [75, -33, 63]] -> 1 (label=0)
pink -> [[66, -31, -5], [57, 91, -44], [64, -42, 38]] -> 1 (label=1)
purple -> [[78, -12, 70], [47, 42, -36], [58, -11, -30]] -> 1 (label=1)
tan -> [[65, 12, 56], [63, -7, 33], [50, 14, 3]] -> 0 (label=1)
gray -> [[62, 15, 52], [84, -82, 74], [54, -3, 2]] -> 2 (label=2)
orange -> [[84, -80, 79], [68, 5, 58], [58, -23, 18]] -> 1 (label=1)
blue -> [[61, 1, 34], [33, 63, -87], [85, -61, 81]] -> 1 (label=1)
green -> [[61, -10, 25], [60, 0, 29], [61, -26, 27]] -> 2 (label=2)
pink -> [[46, 62, -51], [51, 77, -34], [50, 36, -24]] -> 1 (label=1)
purple -> [[45, 21, -31], [77, -64, 35], [58, -12, -5]] -> 0 (label=0)
purple -> [[40, 60, -67], [53, 1, -3], [68, -42, 12]] -> 0 (label=0)
pink -> [[52, 88, -64], [52, 80, -19], [48, 9, -44]] -> 1 (label=1)
blue -> [[36, 58, -93], [40, 60, -65], [79, 1, 79]] -> 0 (label=0)
red -> [[57, -15, 5], [65, -18, -34], [47, 64, 33]] -> 2 (label=2)
orange -> [[72, 26, 76], [46, 72, -59], [54, -3, -1]] -> 0 (label=0)
orange -> [[35, 57, -76], [54, 56, 56], [55, 86, -8]] -> 1 (label=1)
brown -> [[86, -62, 16], [42, 57, -58], [58, -1, 21]] -> 2 (label=2)
gray -> [[55, -6, 3], [52, 8, 8], [52, 5, 0]] -> 2 (label=0)
olive -> [[64, -42, 38], [65, -23, 39], [40, 71, -76]] -> 2 (label=1)
blue -> [[53, 5, 5], [48, 21, -24], [32, 59, -86]] -> 2 (label=2)
yellow -> [[51, 11, 5], [39, 52, -89], [92, -17, 89]] -> 2 (label=2)
gray -> [[52, 78, 25], [40, 44, -83], [48, 7, -17]] -> 2 (label=2)
green -> [[46, 55, 14], [57, -22, 16], [59, -6, -44]] -> 1 (label=1)
red -> [[50, 76, 23], [48, 29, 7], [55, 0, -48]] -> 0 (label=0)
gray -> [[73, -58, 31], [55, -4, -1], [45, 13, -36]] -> 1 (label=1)
pink -> [[49, 47, -25], [55, 86, -15], [75, -68, 56]] -> 1 (label=1)
gray -> [[48, 43, -16], [51, 14, -8], [52, 7, -2]] -> 2 (label=2)
gray -> [[50, 14, 1], [51, 5, -7], [54, -3, -37]] -> 1 (label=1)
pink -> [[49, 72, -1], [42, 27, -41], [60, -17, -16]] -> 0 (label=0)
gray -> [[88, -68, 26], [52, 79, -40], [53, 0, -4]] -> 2 (label=2)
dull -> [[84, -18, 77], [65, -16, 36], [75, -8, 67]] -> 0 (label=1)
red -> [[54, 83, 3], [47, 53, -41], [50, 71, 56]] -> 2 (label=2)
gray -> [[72, -32, -18], [60, 41, 61], [54, -1, 1]] -> 2 (label=2)
green -> [[58, -2, -49], [75, -42, -4], [32, 58, -84]] -> 1 (label=1)
tan -> [[46, 32, -32], [86, -31, 81], [64, -6, 37]] -> 1 (label=2)
red -> [[65, -49, 39], [50, 47, 41], [48, 6, -21]] -> 1 (label=1)
pink -> [[51, 14, -61], [57, 90, -34], [83, -64, 78]] -> 1 (label=1)
gray -> [[51, 20, 19], [53, 5, 5], [50, 14, 5]] -> 1 (label=1)
gray -> [[54, -2, -3], [52, 80, -19], [58, 96, -64]] -> 0 (label=0)
purple -> [[73, -57, 27], [43, 76, -74], [50, 43, 36]] -> 1 (label=1)
gray -> [[54, -3, 2], [70, -58, 43], [41, 32, -48]] -> 0 (label=0)
blue -> [[49, 73, 35], [70, -31, 52], [73, -31, -22]] -> 2 (label=2)
pink -> [[91, -56, 87], [51, 90, -74], [63, -32, 9]] -> 1 (label=1)
yellow -> [[62, -3, 31], [74, -30, 60], [65, -3, 42]] -> 1 (label=1)
orange -> [[33, 65, -96], [64, 24, 61], [50, 14, -14]] -> 1 (label=1)
orange -> [[58, 32, 51], [48, 28, 2], [48, 63, -45]] -> 0 (label=0)
purple -> [[50, 22, -6], [48, 55, -40], [50, 74, -18]] -> 1 (label=1)
pink -> [[48, 42, -11], [64, 1, 45], [55, -9, 7]] -> 0 (label=0)
blue -> [[56, -5, -38], [54, -2, 0], [81, -57, 13]] -> 0 (label=0)
blue -> [[72, -27, 57], [70, -46, 15], [53, 3, 3]] -> 1 (label=1)
purple -> [[51, 20, -14], [48, 67, 33], [80, -77, 74]] -> 0 (label=0)
blue -> [[50, 79, -56], [49, 52, -31], [46, 22, -29]] -> 2 (label=2)
purple -> [[58, 0, 20], [59, -17, -4], [46, 84, -78]] -> 2 (label=2)
blue -> [[48, 54, -17], [63, -44, 37], [34, 47, -78]] -> 2 (label=2)
orange -> [[51, 14, 13], [60, -4, 23], [66, 13, 60]] -> 2 (label=2)
blue -> [[31, 65, -94], [46, 11, -30], [83, -52, 1]] -> 0 (label=0)
orange -> [[71, -25, 53], [70, 29, 73], [49, 17, 4]] -> 1 (label=1)
pink -> [[68, 4, 58], [49, 4, -28], [51, 77, 3]] -> 2 (label=2)
orange -> [[57, -4, 12], [63, 3, 42], [47, 64, 39]] -> 2 (label=1)
blue -> [[63, -39, 37], [47, 65, 13], [36, 59, -93]] -> 2 (label=2)
tan -> [[55, -6, 2], [57, 17, 37], [50, 52, 43]] -> 2 (label=1)
orange -> [[61, 44, 65], [54, 82, 23], [49, 3, -30]] -> 0 (label=0)
green -> [[88, -76, 45], [32, 66, -92], [52, 79, -32]] -> 0 (label=0)
pink -> [[36, 40, -63], [47, 63, 25], [70, -26, 50]] -> 1 (label=1)
yellow -> [[74, -18, 59], [85, -75, 50], [52, 78, -49]] -> 0 (label=0)
green -> [[43, 37, -42], [53, 2, -2], [64, -45, 35]] -> 2 (label=2)
purple -> [[40, 47, -58], [50, 73, 41], [57, -11, 14]] -> 0 (label=0)
green -> [[57, -11, -6], [42, 26, -40], [68, -57, 48]] -> 2 (label=2)
orange -> [[54, 28, 36], [57, -15, 14], [32, 55, -82]] -> 0 (label=0)
pink -> [[55, 87, -39], [47, 67, -53], [56, -10, 3]] -> 0 (label=0)
green -> [[61, -18, -22], [82, -76, 57], [59, -10, 20]] -> 1 (label=1)
gray -> [[50, 17, 9], [54, -4, -2], [83, -48, 78]] -> 1 (label=1)
purple -> [[52, 11, -6], [47, 45, -8], [46, 36, -34]] -> 2 (label=2)
green -> [[42, 20, -44], [51, 25, 23], [73, -65, 62]] -> 2 (label=2)
green -> [[69, -56, 53], [67, -16, 42], [51, 35, 35]] -> 0 (label=0)
gray -> [[47, 9, -39], [65, -42, 42], [57, -7, 11]] -> 2 (label=2)
purple -> [[49, 15, -16], [69, -50, 24], [54, -2, 4]] -> 0 (label=0)
blue -> [[47, 84, -75], [35, 43, -67], [85, -82, 81]] -> 1 (label=1)
green -> [[53, 80, 26], [78, -64, 70], [50, 18, -1]] -> 1 (label=1)
orange -> [[70, 19, 71], [52, 56, 53], [47, 11, -23]] -> 1 (label=0)
purple -> [[86, -50, 82], [54, -3, -3], [43, 37, -42]] -> 2 (label=2)
gray -> [[33, 70, -92], [49, 11, -17], [69, 12, 64]] -> 1 (label=1)
olive -> [[49, 22, -1], [80, -75, 60], [70, -34, 53]] -> 0 (label=2)
yellow -> [[87, -85, 81], [72, -27, 57], [88, -42, 84]] -> 2 (label=2)
green -> [[79, -31, 71], [76, -55, 67], [83, -40, -18]] -> 1 (label=1)
green -> [[52, 8, -1], [61, -38, 30], [65, -18, -34]] -> 1 (label=1)
green -> [[54, -2, 2], [81, -70, 76], [43, 74, -70]] -> 1 (label=1)
purple -> [[51, 3, -7], [58, -13, -7], [85, -33, 80]] -> 0 (label=0)
orange -> [[67, 31, 70], [55, -2, 7], [48, 8, -45]] -> 0 (label=0)
purple -> [[50, 69, -32], [83, -73, 46], [75, -34, -19]] -> 0 (label=0)
purple -> [[49, 24, 14], [43, 40, -46], [43, 31, -72]] -> 1 (label=1)
blue -> [[50, 1, -19], [58, -8, -38], [55, -8, -12]] -> 1 (label=1)
turquoise -> [[70, -53, 26], [58, -23, 18], [57, -18, 9]] -> 0 (label=0)
blue -> [[64, -9, -47], [82, -54, 76], [70, -38, 0]] -> 0 (label=0)
brown -> [[49, 21, 12], [48, 36, -7], [79, -75, 66]] -> 0 (label=0)
blue -> [[53, 16, -66], [72, -56, 30], [46, 10, -24]] -> 0 (label=0)
brown -> [[53, 0, -2], [52, 16, 18], [51, 11, 6]] -> 1 (label=1)
orange -> [[53, 84, -35], [65, 43, 72], [85, -38, 81]] -> 1 (label=1)
green -> [[52, 1, -5], [49, 38, -26], [77, -69, 70]] -> 2 (label=2)
purple -> [[43, 49, -50], [48, 56, -17], [54, -3, 2]] -> 0 (label=0)
red -> [[68, -17, 44], [50, 74, 42], [51, 5, -9]] -> 1 (label=1)
blue -> [[48, 22, 7], [45, 59, -51], [39, 33, -52]] -> 2 (label=2)
purple -> [[35, 64, -82], [53, -1, -2], [82, -79, 73]] -> 0 (label=0)
red -> [[66, -24, 40], [52, 80, 22], [70, -40, 4]] -> 1 (label=1)
pink -> [[54, -1, 0], [50, 15, -1], [62, -17, 29]] -> 1 (label=1)
gray -> [[54, -1, 0], [52, 85, -59], [87, -54, 0]] -> 0 (label=0)
gray -> [[88, -55, 0], [54, 0, 0], [58, -24, 16]] -> 1 (label=1)
blue -> [[55, -5, -35], [37, 53, -69], [54, 86, -49]] -> 1 (label=0)
blue -> [[46, 41, 18], [35, 67, -100], [48, 48, -37]] -> 1 (label=1)
purple -> [[56, 93, -67], [52, -2, -14], [50, 73, 38]] -> 0 (label=0)
pink -> [[49, 48, -30], [46, 58, -47], [38, 49, -63]] -> 0 (label=0)
neon -> [[73, -34, 59], [81, -72, 75], [69, -14, -44]] -> 1 (label=1)
gray -> [[61, -30, 13], [55, -6, -2], [65, 3, 48]] -> 1 (label=1)
brown -> [[51, 10, 1], [90, -56, 86], [85, -55, 3]] -> 0 (label=0)
aqua -> [[78, -38, -17], [48, 22, 7], [40, 79, -86]] -> 0 (label=0)
blue -> [[56, 90, -42], [66, 0, 49], [69, -41, 6]] -> 2 (label=2)
magenta -> [[87, -54, 0], [73, -38, 60], [51, 76, -7]] -> 2 (label=2)
green -> [[55, 86, -22], [35, 45, -74], [84, -57, 10]] -> 2 (label=2)
purple -> [[44, 75, -69], [53, 22, 28], [70, -39, 1]] -> 0 (label=0)
red -> [[63, -41, 27], [59, -2, 23], [47, 40, 1]] -> 2 (label=2)
green -> [[67, -55, 47], [58, 15, 39], [70, -32, -14]] -> 0 (label=0)
orange -> [[52, 0, -9], [57, -3, 14], [69, 18, 67]] -> 2 (label=2)
gray -> [[53, 73, 63], [54, 0, 0], [50, 4, -40]] -> 1 (label=1)
green -> [[71, -49, 17], [76, -7, 69], [49, 50, -32]] -> 0 (label=0)
magenta -> [[49, 53, -35], [55, 53, 58], [32, 54, -82]] -> 2 (label=0)
blue -> [[44, 31, -73], [56, 89, -28], [58, -19, 5]] -> 0 (label=0)
red -> [[54, 0, 0], [50, 71, 56], [40, 35, -50]] -> 1 (label=1)
blue -> [[48, 61, -44], [80, -67, 74], [42, 24, -41]] -> 2 (label=2)
red -> [[39, 73, -81], [50, 74, 58], [52, -2, -32]] -> 1 (label=1)
yellow -> [[74, -28, 61], [49, 34, -15], [83, -34, 77]] -> 2 (label=2)
pink -> [[51, 76, -24], [49, 51, -30], [49, 79, -59]] -> 0 (label=0)
gray -> [[46, 40, 15], [61, -28, 12], [54, 0, 0]] -> 2 (label=2)
teal -> [[50, 18, 13], [49, 56, -33], [63, -31, 6]] -> 2 (label=2)
gray -> [[48, 27, -25], [49, 14, -16], [51, 5, -7]] -> 2 (label=2)
barney -> [[45, 78, -70], [71, -34, -11], [34, 72, -103]] -> 2 (label=0)
gray -> [[56, -11, -21], [54, -3, -5], [61, -21, -5]] -> 1 (label=1)
green -> [[41, 29, -66], [81, -78, 71], [52, 14, 13]] -> 1 (label=1)
purple -> [[56, -9, -30], [50, 22, -18], [62, -9, 26]] -> 1 (label=1)
orange -> [[51, 33, 32], [50, 16, 8], [56, -13, 7]] -> 0 (label=0)
orange -> [[69, 25, 71], [41, 61, -63], [90, -62, 86]] -> 0 (label=0)
green -> [[70, -28, 50], [50, 76, 4], [73, -3, 65]] -> 0 (label=0)
orange -> [[55, -8, 4], [77, -54, 12], [66, 13, 59]] -> 2 (label=2)
brown -> [[48, 51, -21], [76, -54, 67], [56, -3, 9]] -> 2 (label=2)
purple -> [[58, -4, 15], [54, 0, 2], [53, -2, -5]] -> 1 (label=1)
blue -> [[55, -3, 6], [31, 65, -92], [38, 64, -75]] -> 1 (label=1)
aqua -> [[79, -70, 72], [58, -11, 15], [65, -29, -5]] -> 0 (label=2)
blue -> [[50, 75, -29], [60, -7, -44], [48, 34, 22]] -> 1 (label=1)
green -> [[40, 38, -77], [80, -77, 73], [58, 32, 53]] -> 1 (label=1)
purple -> [[63, -21, 32], [48, 9, -19], [44, 34, -40]] -> 2 (label=2)
green -> [[54, -2, 3], [32, 63, -90], [72, -54, 59]] -> 2 (label=2)
purple -> [[79, -72, 56], [43, 81, -82], [54, 86, -37]] -> 1 (label=1)
mauve -> [[31, 63, -92], [65, -31, 0], [50, 13, -13]] -> 0 (label=2)
blue -> [[45, 38, -82], [49, 52, -33], [54, 59, 58]] -> 0 (label=0)
gray -> [[53, 1, 2], [78, -23, 67], [49, 23, -3]] -> 0 (label=0)
gray -> [[57, 92, -49], [88, -62, 14], [50, 3, -14]] -> 2 (label=2)
concrete -> [[44, 26, -67], [55, -1, 8], [53, 32, 37]] -> 0 (label=1)
yellow -> [[65, -24, 38], [71, -14, 52], [81, -13, 76]] -> 2 (label=2)
blue -> [[35, 45, -68], [52, 19, 19], [43, 29, -40]] -> 0 (label=0)
blue -> [[38, 50, -63], [88, -74, 42], [73, -43, 0]] -> 0 (label=2)
purple -> [[49, 73, 3], [45, 15, -51], [41, 21, -43]] -> 2 (label=2)
blue -> [[37, 71, -85], [48, 77, -61], [42, 79, -81]] -> 0 (label=0)
pink -> [[49, 18, -19], [46, 52, 10], [59, 1, 24]] -> 1 (label=1)
green -> [[86, -80, 82], [49, 20, 2], [52, -1, -32]] -> 0 (label=0)
orange -> [[53, 3, -49], [56, 67, 66], [47, 44, 2]] -> 1 (label=1)
purple -> [[47, 16, -25], [51, 1, -11], [51, 12, -5]] -> 2 (label=0)
red -> [[51, 78, -34], [57, -20, 17], [55, 71, 67]] -> 2 (label=2)
red -> [[80, -69, 44], [42, 33, -43], [46, 58, 27]] -> 2 (label=2)
teal -> [[69, -25, -26], [57, -12, -15], [60, -20, -1]] -> 2 (label=0)
purple -> [[53, 80, 67], [38, 41, -59], [49, 22, 11]] -> 1 (label=1)
brown -> [[71, -33, -12], [43, 18, -42], [55, 6, 18]] -> 2 (label=2)
blue -> [[36, 40, -65], [54, 59, 60], [60, -18, -7]] -> 0 (label=0)
pink -> [[62, 25, 57], [74, -50, 11], [48, 27, -1]] -> 2 (label=2)
green -> [[48, 69, 51], [52, 5, -6], [58, -27, 20]] -> 2 (label=2)
gray -> [[54, -1, -1], [60, -18, -19], [45, 18, -30]] -> 0 (label=0)
gray -> [[47, 43, -36], [53, -1, -1], [51, 19, -10]] -> 1 (label=1)
maroon -> [[74, -54, 62], [46, 47, 12], [83, 3, 84]] -> 1 (label=1)
blue -> [[37, 34, -61], [46, 15, -25], [77, -65, 39]] -> 0 (label=0)
orange -> [[81, -75, 56], [55, 33, 43], [72, -28, -28]] -> 1 (label=1)
brown -> [[70, -12, 48], [51, 0, -20], [49, 50, -28]] -> 0 (label=0)
purple -> [[52, 78, -39], [61, -38, 31], [44, 80, -77]] -> 2 (label=2)
gray -> [[56, -8, 11], [52, 12, 14], [46, 16, -25]] -> 0 (label=0)
aqua -> [[73, -60, 61], [81, -66, 33], [62, -7, 28]] -> 1 (label=1)
pink -> [[51, 73, -40], [76, -52, 67], [51, 3, -7]] -> 0 (label=0)
purple -> [[35, 58, -78], [44, 14, -42], [42, 55, -57]] -> 2 (label=2)
green -> [[88, -67, 84], [61, 34, 61], [47, 8, -43]] -> 0 (label=0)
magenta -> [[59, -16, 19], [46, 63, -51], [34, 76, -100]] -> 2 (label=1)
red -> [[53, 4, 6], [53, 79, 66], [66, -42, 15]] -> 1 (label=1)
orange -> [[57, 34, 52], [51, 25, 24], [56, 12, 30]] -> 0 (label=0)
blue -> [[44, 14, -34], [35, 61, -80], [47, 35, -81]] -> 2 (label=2)
purple -> [[55, -8, 4], [40, 42, -54], [40, 30, -66]] -> 1 (label=1)
blue -> [[58, -20, 19], [31, 69, -97], [49, 37, -20]] -> 1 (label=1)
tan -> [[63, -39, 22], [64, -19, 33], [70, -57, 56]] -> 1 (label=1)
blue -> [[53, 1, -2], [39, 37, -53], [57, -13, -19]] -> 1 (label=2)
blue -> [[45, 23, -31], [60, 9, 39], [75, -42, 64]] -> 0 (label=0)
green -> [[85, -69, 80], [54, -1, 0], [52, 25, 26]] -> 0 (label=0)
orange -> [[75, 21, 79], [81, 3, 82], [64, 9, 50]] -> 2 (label=0)
red -> [[47, 57, 14], [47, 65, 44], [50, 33, 28]] -> 1 (label=1)
red -> [[33, 77, -106], [52, 78, 41], [50, 66, -40]] -> 1 (label=1)
gray -> [[47, 46, 2], [52, 8, -4], [50, 12, 3]] -> 2 (label=1)
blue -> [[48, 28, -24], [87, -53, -2], [48, 67, 7]] -> 1 (label=1)
olive -> [[64, -11, 32], [54, 0, 0], [48, 29, 3]] -> 1 (label=0)
purple -> [[44, 84, -84], [49, 66, 52], [72, -65, 57]] -> 0 (label=0)
gray -> [[53, -4, -23], [54, -3, -1], [50, 10, -12]] -> 1 (label=1)
purple -> [[47, 50, -39], [52, 76, 63], [78, -49, 4]] -> 0 (label=0)
tan -> [[62, -8, 26], [53, 16, 21], [55, -7, -11]] -> 1 (label=0)
gray -> [[56, -11, 3], [60, -29, 26], [60, -24, 6]] -> 0 (label=0)
purple -> [[63, -21, -21], [47, 45, -36], [80, -65, 74]] -> 1 (label=1)
purple -> [[41, 31, -69], [47, 29, -74], [40, 47, -57]] -> 2 (label=2)
tan -> [[68, -4, 50], [50, 70, 57], [84, -82, 76]] -> 1 (label=0)
green -> [[87, -83, 73], [48, 40, -31], [48, 66, 15]] -> 0 (label=0)
blue -> [[33, 72, -96], [59, -16, -9], [67, 18, 65]] -> 0 (label=0)
blue -> [[55, -5, 6], [68, -37, 2], [72, -42, 58]] -> 1 (label=1)
green -> [[52, 78, -34], [72, 5, 67], [76, -33, 64]] -> 2 (label=2)
purple -> [[47, 45, -3], [41, 29, -65], [79, -39, 72]] -> 0 (label=0)
yellow -> [[61, -23, 1], [82, -14, 76], [94, -23, 91]] -> 2 (label=2)
gray -> [[48, 55, -40], [54, -2, -1], [67, 7, 57]] -> 1 (label=1)
pink -> [[55, 87, -44], [96, -21, 93], [51, 12, -3]] -> 0 (label=0)
blue -> [[77, -70, 55], [46, 30, -33], [38, 50, -87]] -> 2 (label=2)
orange -> [[53, -1, -4], [78, -56, 15], [58, 22, 44]] -> 2 (label=2)
blue -> [[69, -30, -12], [75, -52, 15], [50, 74, 8]] -> 0 (label=0)
brown -> [[54, 10, 18], [78, -29, 68], [57, 32, 48]] -> 2 (label=0)
pink -> [[48, 68, 44], [48, 17, -20], [49, 55, -29]] -> 0 (label=2)
yellow -> [[54, 85, -44], [74, 1, 70], [66, -6, 42]] -> 1 (label=1)
blue -> [[32, 64, -89], [46, 49, 28], [41, 48, -56]] -> 0 (label=0)
magenta -> [[63, -43, 33], [57, 92, -48], [47, 61, 18]] -> 1 (label=1)
purple -> [[34, 70, -101], [53, 3, -3], [43, 49, -50]] -> 2 (label=2)
pink -> [[69, -58, 47], [47, 34, 2], [63, -27, 0]] -> 1 (label=1)
blue -> [[36, 61, -78], [39, 82, -96], [44, 31, -38]] -> 0 (label=1)
red -> [[51, 64, 55], [86, -58, 9], [64, 15, 56]] -> 0 (label=0)
green -> [[61, -36, 25], [42, 69, -69], [54, -2, 3]] -> 0 (label=0)
pink -> [[52, 10, -6], [32, 59, -86], [48, 65, -17]] -> 2 (label=2)
yellow -> [[69, -39, 52], [75, -22, 61], [60, -8, 20]] -> 1 (label=1)
green -> [[48, 26, 1], [54, 76, 66], [70, -51, 25]] -> 2 (label=2)
sky -> [[55, -7, 3], [64, -16, -34], [49, 61, -32]] -> 1 (label=1)
violet -> [[54, -6, -20], [41, 22, -43], [51, 2, -8]] -> 1 (label=1)
red -> [[48, 13, -21], [64, -19, 33], [51, 21, 18]] -> 2 (label=2)
brown -> [[87, -61, 83], [55, 58, 60], [57, 23, 41]] -> 2 (label=2)
gray -> [[70, -30, -17], [84, -76, 52], [52, 9, 7]] -> 2 (label=2)
red -> [[47, 64, 33], [74, -49, 63], [50, 27, -21]] -> 0 (label=0)
green -> [[83, -32, 76], [49, 31, -14], [41, 72, -75]] -> 0 (label=0)
purple -> [[49, 73, 41], [70, -58, 42], [50, 27, -15]] -> 2 (label=2)
blue -> [[62, -30, 11], [31, 69, -96], [50, 19, 12]] -> 1 (label=1)
gold -> [[76, 12, 77], [60, -31, 21], [51, 77, 25]] -> 1 (label=0)
orange -> [[50, 75, 58], [94, -26, 91], [53, 48, 51]] -> 2 (label=2)
pink -> [[50, 75, -21], [49, 66, -34], [50, 4, -12]] -> 0 (label=0)
red -> [[53, 18, -69], [47, 46, 5], [86, -33, 81]] -> 1 (label=1)
blue -> [[48, 19, -21], [46, 12, -43], [66, 28, 68]] -> 1 (label=1)
gray -> [[78, -58, 70], [49, 4, -25], [58, -12, 17]] -> 1 (label=2)
green -> [[46, 51, -42], [79, -33, -25], [72, -52, 60]] -> 2 (label=2)
brown -> [[73, -41, 59], [55, 6, 18], [51, 19, -10]] -> 1 (label=1)
gray -> [[46, 24, -29], [50, 67, -38], [50, 24, -8]] -> 2 (label=2)
green -> [[67, -43, 17], [62, -38, 25], [64, -34, 7]] -> 1 (label=1)
pink -> [[69, -43, 12], [47, 46, 0], [52, 8, 8]] -> 1 (label=1)
purple -> [[45, 16, -54], [43, 17, -42], [43, 24, -37]] -> 2 (label=2)
orange -> [[52, 6, -6], [35, 62, -81], [54, 39, 48]] -> 2 (label=2)
teal -> [[76, -66, 44], [82, -55, 8], [51, 7, -8]] -> 2 (label=1)
green -> [[49, 35, -17], [80, 1, 79], [83, -57, 78]] -> 2 (label=2)
green -> [[54, 85, -30], [82, -47, 76], [50, 33, 29]] -> 1 (label=1)
gray -> [[64, -8, 34], [61, -14, 24], [56, -2, 10]] -> 2 (label=2)
green -> [[84, -55, 4], [56, -3, 10], [59, -25, 14]] -> 0 (label=2)
green -> [[54, 7, 13], [83, -77, 58], [49, 61, -30]] -> 1 (label=1)
orange -> [[48, 7, -19], [55, -1, 6], [52, 50, 49]] -> 2 (label=2)
purple -> [[42, 19, -38], [50, 74, 19], [47, 30, -30]] -> 2 (label=2)
sky -> [[64, 5, 49], [48, 12, -54], [46, 10, -27]] -> 1 (label=1)
yellow -> [[69, 12, 64], [32, 68, -98], [49, 52, 39]] -> 0 (label=0)
gray -> [[50, 21, -3], [54, 17, -68], [53, 6, -4]] -> 2 (label=2)
gray -> [[64, -20, -26], [54, 0, 1], [94, -29, 91]] -> 1 (label=1)
red -> [[55, 88, -46], [95, -21, 92], [52, 51, 50]] -> 2 (label=2)
green -> [[51, 11, 6], [36, 65, -100], [76, -72, 64]] -> 2 (label=2)
blue -> [[44, 17, -48], [50, 20, -9], [52, 80, 27]] -> 0 (label=0)
aqua -> [[66, -49, 46], [72, -53, 59], [79, -58, 17]] -> 1 (label=2)
purple -> [[42, 22, -38], [47, 84, -75], [36, 64, -81]] -> 1 (label=1)
blue -> [[52, 5, 1], [57, 17, 36], [48, 6, -35]] -> 2 (label=2)
gray -> [[53, 2, -1], [74, -64, 44], [65, 5, 50]] -> 0 (label=0)
brown -> [[63, -19, -28], [60, 6, 35], [42, 48, -89]] -> 1 (label=1)
purple -> [[47, 38, 4], [43, 30, -42], [52, 0, -7]] -> 1 (label=1)
